id,text_length,title_length,quote_symbol_rate,strong_emotion_symbol_rate,source_from_entertainment,title_contains_person
3703,277,25,0.1908831908831909,0.11538461538461539,0,0.0
3712,1288,29,0.0,0.0,0,0.0
3716,841,33,0.04431216931216931,0.26785714285714285,1,0.4
3721,3224,32,0.25086014976725357,0.02185792349726776,0,0.4
3734,1195,24,0.15039281705948374,0.18181818181818182,0,0.4
3736,4509,5,0.04749246854510012,0.019138755980861243,0,0.2
3742,1021,27,0.07919621749408982,0.14893617021276595,0,0.6
3743,3455,25,0.09805245975458741,0.11246200607902736,0,0.0
3745,2734,19,0.03507394320115168,0.0706713780918728,0,0.0
3751,1287,24,0.04205900816070308,0.01694915254237288,0,0.0
3752,1293,25,0.023633156966490303,0.0380952380952381,0,0.0
3753,2561,22,0.21456418824839876,0.07142857142857142,0,0.2
3754,3612,35,0.20059880239520958,0.0029940119760479044,0,0.2
3755,1349,17,0.020508111417202327,0.04132231404958678,0,0.0
3757,1973,29,0.18894529046813313,0.04060913705583756,0,0.0
3767,1780,15,0.056827820186598814,0.022900763358778626,0,0.0
3768,4660,19,0.08541331186258723,0.043478260869565216,0,0.0
3774,3528,17,0.05948756976154236,0.030821917808219176,0,0.0
3776,523,24,0.09544159544159544,0.4230769230769231,0,0.0
3778,569,30,0.26120857699805067,0.03508771929824561,1,0.4
3785,661,31,0.30180180180180183,0.10810810810810811,0,0.0
3786,89,34,0.0,0.25,0,0.0
3787,1051,27,0.10448343079922028,0.021052631578947368,0,0.0
3789,945,25,0.03495044340114763,0.1267605633802817,0,0.2
3790,1826,31,0.05142966800997889,0.13989637305699482,0,0.6
3791,2432,35,0.0,0.14864864864864866,0,0.0
3793,1638,44,0.11746657900504054,0.15384615384615385,0,0.0
3796,928,22,0.0,0.10256410256410256,0,0.2
3798,1665,25,0.10789049919484701,0.02717391304347826,0,0.2
3800,1457,35,0.059555555555555556,0.152,0,0.0
3802,5403,14,0.10678506375227687,0.045081967213114756,0,0.2
3812,1383,18,0.02612085769980507,0.08421052631578947,0,0.0
3813,143,30,0.0,0.1111111111111111,0,0.2
3815,1384,22,0.13159371492704827,0.05303030303030303,0,0.0
3820,1692,16,0.10980006555227793,0.030973451327433628,0,0.0
3823,2791,12,0.15639589169000934,0.0,0,0.2
3825,1890,18,0.26246438746438744,0.04326923076923077,0,0.2
3827,775,29,0.06203703703703704,0.1125,0,0.0
3828,431,26,0.1731266149870801,0.16279069767441862,0,0.0
3831,795,36,0.1570557899671824,0.0379746835443038,0,0.0
3832,1852,42,0.02625906329610033,0.14285714285714285,0,0.0
3837,2353,25,0.04020919067215363,0.023148148148148147,0,0.2
3844,3271,40,0.028092243186582808,0.026415094339622643,0,0.6
3845,840,24,0.0,0.08333333333333333,0,0.0
3852,1578,33,0.06617283950617285,0.14,0,0.0
3853,535,30,0.13535353535353534,0.14545454545454545,1,0.4
3855,934,16,0.06706706706706707,0.12162162162162163,0,0.0
3867,772,24,0.04682040531097135,0.16981132075471697,0,0.2
3868,3292,18,0.04733070945605006,0.008174386920980926,0,0.0
3869,473,33,0.0,0.0,0,0.6
3871,883,23,0.10339506172839506,0.027777777777777776,0,0.0
3874,3330,19,0.04735651682216568,0.022900763358778626,0,0.2
3877,5799,29,0.22596964586846544,0.01854974704890388,0,0.0
3879,1244,30,0.1579124579124579,0.0,0,0.0
3889,1559,28,0.037315510999721524,0.015037593984962405,0,0.0
3891,109,18,0.0,0.1,0,0.0
3893,2275,15,0.20588710981724082,0.08733624454148471,0,0.0
3896,460,23,0.0,0.13513513513513514,0,0.0
3902,838,23,0.0,0.08,0,0.4
3907,377,27,0.08556832694763729,0.0,0,0.0
3910,1369,22,0.06941206941206941,0.15384615384615385,0,0.0
3919,4347,24,0.08074234755362737,0.06724511930585683,0,0.4
3926,698,32,0.0,0.5066666666666667,0,0.2
3930,302,40,0.10789049919484701,0.13043478260869565,0,0.0
3932,349,27,0.0,0.07407407407407407,0,0.2
3936,1458,6,0.0,0.15517241379310345,0,0.0
3940,2150,30,0.16864437252786768,0.1941747572815534,0,0.4
3941,3691,19,0.2144490169181527,0.1728395061728395,0,0.0
3950,2205,26,0.07227615965480043,0.019417475728155338,0,0.0
3951,1240,26,0.0,0.022988505747126436,0,0.0
3955,945,23,0.10789049919484701,0.0,0,0.4
3956,4000,16,0.012075335676308913,0.12165450121654502,0,0.0
3957,2046,25,0.08982738394503101,0.004524886877828055,0,0.0
3962,1712,26,0.11078042328042328,0.005952380952380952,0,0.0
3967,2693,27,0.07931675968205648,0.0365296803652968,0,0.0
3974,2195,14,0.037037037037037035,0.04477611940298507,0,0.2
3977,1843,27,0.11435398532172726,0.0,0,0.2
3981,4208,34,0.3791926758218893,0.011235955056179775,0,0.2
3983,1286,29,0.1908831908831909,0.02097902097902098,0,0.0
3984,795,33,0.01969429747207525,0.2698412698412698,0,0.0
3986,112,12,0.0,0.0,0,0.0
3988,6457,30,0.40136927685066326,0.01797175866495507,1,0.2
3989,973,31,0.035963499731615674,0.14492753623188406,0,0.0
3991,1865,30,0.0,0.0,0,0.2
3992,582,14,0.13413413413413414,0.05405405405405406,0,0.0
3993,1270,25,0.04392002622091118,0.07079646017699115,0,0.2
4003,824,26,0.07407407407407407,0.04477611940298507,1,0.2
4005,1569,22,0.0,0.16260162601626016,0,0.0
4010,5422,18,0.03566811164347099,0.06570841889117043,0,0.0
4011,532,15,0.0,0.0,0,0.0
4019,361,24,0.09544159544159544,0.34615384615384615,0,0.0
4025,3594,10,0.02860497384993062,0.11815561959654179,0,0.0
4026,2447,34,0.20928157072735384,0.08032128514056225,0,0.0
4029,2298,8,0.10591689250225836,0.04878048780487805,0,0.0
4032,985,28,0.0,0.03571428571428571,1,0.4
4033,1727,29,0.23083548664944015,0.20930232558139536,0,0.0
4035,316,38,0.0,0.15789473684210525,0,0.2
4039,2438,15,0.09892949427833148,0.006644518272425249,0,0.0
4040,316,16,0.0,0.0,0,0.0
4043,893,30,0.0,0.15942028985507245,0,0.0
4045,2980,29,0.12617702448210924,0.020338983050847456,0,0.2
4049,2401,12,0.1843129361245303,0.14130434782608695,0,0.2
4053,3156,34,0.29923747276688456,0.10882352941176471,0,0.0
4059,698,25,0.14814814814814814,0.0,0,0.2
4062,717,29,0.08556832694763729,0.05172413793103448,0,0.2
4063,1482,26,0.10980006555227793,0.1504424778761062,0,0.0
4064,945,29,0.18677817602548785,0.021505376344086023,0,0.2
4067,1236,23,0.1111111111111111,0.03731343283582089,0,0.0
4071,969,28,0.03181386514719848,0.05128205128205128,0,0.0
4072,1333,26,0.20836867401752898,0.022900763358778626,0,0.0
4074,820,29,0.15130984643179765,0.06097560975609756,0,0.4
4076,991,29,0.0,0.08080808080808081,0,0.2
4080,948,29,0.29692940804051915,0.017094017094017096,0,0.2
4084,396,23,0.29193899782135074,0.0,0,0.2
4087,876,24,0.0,0.024390243902439025,0,0.4
4088,824,38,0.08706952566601689,0.0,0,0.0
4091,443,18,0.0,0.09090909090909091,0,0.0
4104,2140,18,0.04024024024024024,0.08108108108108109,0,0.0
4106,529,25,0.06530214424951267,0.10526315789473684,0,0.2
4111,1642,30,0.018113003514463367,0.021897810218978103,0,0.0
4118,1963,27,0.0166542381307482,0.06040268456375839,0,0.0
4125,1610,18,0.03788521345773254,0.030534351145038167,0,0.0
4134,1298,31,0.21209243431465655,0.03418803418803419,0,0.0
4145,840,19,0.0,0.04225352112676056,0,0.0
4148,961,29,0.03101851851851852,0.0625,1,0.4
4150,788,25,0.14814814814814814,0.1044776119402985,0,0.0
4157,285,27,0.11816578483245149,0.09523809523809523,0,0.2
4170,2264,10,0.08897742363877822,0.043824701195219126,0,0.0
4178,800,31,0.1127946127946128,0.2727272727272727,0,0.4
4181,1705,19,0.45228972815179713,0.009852216748768473,0,0.4
4182,2727,32,0.06505756693022612,0.02247191011235955,0,0.2
4185,2619,23,0.04415447475945697,0.0,0,0.2
4186,1707,41,0.082168260976208,0.11920529801324503,0,0.4
4191,853,32,0.2596899224806202,0.011627906976744186,0,0.0
4192,2514,33,0.41705571117335827,0.2605042016806723,0,0.0
4193,132,20,0.0,0.16666666666666666,0,0.0
4198,1057,35,0.19694297472075248,0.15079365079365079,0,0.0
4200,4,22,,,0,0.0
4203,2966,20,0.019616454399063094,0.15019762845849802,0,0.0
4207,124,25,0.24814814814814817,0.2,0,0.0
4208,7896,26,0.2046952886316128,0.07091172214182344,0,0.0
4210,4467,17,0.15306334371754932,0.07102803738317758,0,0.0
4217,1031,20,0.13786008230452673,0.04040404040404041,0,0.4
4218,124,20,0.0,0.125,1,0.0
4219,237,22,0.0,0.52,0,0.2
4245,2115,20,0.1872816212438854,0.014150943396226415,0,0.2
4255,375,36,0.16009557945041816,0.16129032258064516,0,0.0
4262,1530,24,0.043534762833008445,0.005847953216374269,0,0.6
4264,350,19,0.0,0.04,0,0.0
4266,890,23,0.04002389486260454,0.16129032258064516,0,0.0
4268,3054,28,0.08347491222108959,0.06116207951070336,0,0.0
4275,2030,29,0.09047067901234569,0.11979166666666667,0,0.2
4283,3486,58,0.0072346398877011124,0.10204081632653061,0,0.6
4285,1217,20,0.1682360326428123,0.11016949152542373,0,0.0
4289,5696,19,0.10396006206570871,0.12386156648451731,0,0.2
4291,4,19,,,0,0.0
4296,2490,32,0.030052543893374344,0.04844290657439446,0,0.2
4298,3873,25,0.06184377523941387,0.012461059190031152,0,0.0
4299,1504,10,0.07140953903543833,0.08633093525179857,0,0.0
4302,2274,19,0.1259635269787554,0.0,0,0.0
4303,1387,29,0.01923629055412001,0.10077519379844961,0,0.0
4311,462,24,0.12407407407407409,0.0,0,0.2
4318,4,30,,,0,0.8
4322,1084,21,0.060523938572719066,0.0,0,0.4
4323,694,12,0.035449735449735446,0.12857142857142856,0,0.0
4326,2041,20,0.0463828314295604,0.14018691588785046,0,0.6
4327,460,31,0.23633156966490299,0.023809523809523808,0,0.4
4328,2357,30,0.10737179487179487,0.0625,0,0.4
4329,1066,24,0.0,0.0,0,0.0
4331,813,15,0.0,0.05,0,0.0
4337,461,37,0.08004778972520908,0.16129032258064516,0,0.4
4342,2204,25,0.011816578483245152,0.06666666666666667,0,0.2
4343,717,30,0.10789049919484701,0.17391304347826086,0,0.4
4346,3530,22,0.042470343203839536,0.03178484107579462,0,0.0
4350,2994,30,0.09544159544159544,0.07692307692307693,0,0.0
4354,155,35,0.0,0.0,0,0.0
4363,955,28,0.03101851851851852,0.075,0,0.4
4365,190,19,0.11816578483245149,0.09523809523809523,0,0.2
4367,220,27,0.0,0.0,0,0.0
4370,809,27,0.042784163473818644,0.08620689655172414,0,0.2
4372,2030,29,0.13648148148148148,0.065,0,0.0
4381,506,30,0.09925925925925926,0.16,0,0.0
4384,1919,33,0.0164336521952416,0.033112582781456956,0,0.0
4388,2515,9,0.03817663817663818,0.2230769230769231,0,0.0
4395,1298,12,0.2021947873799726,0.022222222222222223,0,0.0
4396,772,24,0.04682040531097135,0.16981132075471697,0,0.2
4402,1024,27,0.13199369582348305,0.010638297872340425,0,0.0
4403,8159,20,0.01498150180916372,0.0889132821075741,0,0.0
4408,2779,32,0.10339506172839506,0.041666666666666664,0,0.2
4416,62,8,0.0,0.2,0,0.0
4420,459,24,0.20120120120120122,0.02702702702702703,0,0.2
4421,1840,36,0.013413413413413414,0.03783783783783784,0,0.2
4423,218,22,0.0,0.2,0,0.0
4424,2061,26,0.0,0.09392265193370165,0,0.0
4435,1692,24,0.199659429544487,0.08620689655172414,0,0.0
4439,1096,11,0.3131966918374685,0.0,0,0.4
4442,2918,22,0.13735137351373514,0.0,0,0.2
4455,917,13,0.22269705603038936,0.01282051282051282,0,0.0
4457,5004,18,0.04849800941006152,0.04071661237785016,0,0.2
4461,1075,24,0.044711378044711377,0.09009009009009009,0,0.0
4470,955,28,0.03101851851851852,0.075,0,0.4
4471,1331,41,0.1849551414768806,0.037267080745341616,0,0.6
4473,750,29,0.0,0.21428571428571427,0,0.0
4480,75,30,0.0,0.25,0,0.0
4482,814,28,0.1398017736045905,0.15492957746478872,0,0.4
4484,14,30,,,0,0.2
4488,173,20,0.0,0.09090909090909091,0,0.0
4489,1844,34,0.17895299145299143,0.08653846153846154,0,0.0
4492,3763,27,0.047835787594823743,0.033734939759036145,0,0.2
4493,1311,27,0.2211221122112211,0.2079207920792079,0,0.0
4494,3896,34,0.061065539812743395,0.035794183445190156,0,0.0
4499,5335,17,0.014067355337196608,0.013605442176870748,0,0.2
4501,948,29,0.29692940804051915,0.017094017094017096,0,0.2
4503,1428,22,0.04135802469135803,0.05,0,0.0
4505,1059,41,0.14490402811570693,0.11678832116788321,0,0.0
4512,2181,23,0.32812978267523724,0.004132231404958678,0,0.0
4515,125,12,0.0,0.16666666666666666,0,0.2
4516,1964,14,0.09544159544159544,0.04945054945054945,0,0.0
4517,3193,25,0.16654238130748197,0.016778523489932886,0,0.2
4518,584,29,0.0,0.10638297872340426,0,0.0
4528,5399,22,0.18314841614407462,0.015918958031837915,0,0.0
4529,509,27,0.08706952566601689,0.15789473684210525,0,0.0
4540,879,30,0.10634920634920635,0.05714285714285714,0,0.2
4541,424,12,0.0,0.09302325581395349,0,0.0
4543,2590,18,0.033234126984126984,0.026785714285714284,0,0.0
4549,5412,20,0.18341384863123994,0.013043478260869565,0,0.0
4553,2300,23,0.026972624798711754,0.010869565217391304,0,0.0
4561,1523,23,0.220249835634451,0.10650887573964497,0,0.0
4568,1019,24,0.050642479213907785,0.0,0,0.0
4571,2515,24,0.234593837535014,0.04201680672268908,0,0.0
4572,1318,14,0.16919191919191917,0.015151515151515152,0,0.2
4574,904,28,0.037037037037037035,0.22388059701492538,0,0.0
4581,1910,33,0.13648148148148148,0.155,0,0.0
4582,881,32,0.15270655270655273,0.24615384615384617,1,0.6
4588,1786,22,0.23042328042328042,0.3142857142857143,0,0.0
4591,2728,10,0.1487030101262311,0.011235955056179775,0,0.0
4593,83,29,0.0,0.2727272727272727,0,0.0
4596,663,24,0.07407407407407407,0.014925373134328358,0,0.0
4597,1573,23,0.36958234830575254,0.06914893617021277,0,0.0
4603,2462,24,0.13007765830346477,0.020161290322580645,0,0.2
4605,1320,18,0.0,0.058333333333333334,0,0.0
4609,698,59,0.2255892255892256,0.09090909090909091,0,0.2
4613,999,27,0.02456912357902457,0.21782178217821782,0,0.0
4617,946,18,0.04170557111733582,0.1092436974789916,0,0.0
4619,1205,30,0.23410202655485676,0.11320754716981132,0,0.0
4621,4009,15,0.1897000306091215,0.05165289256198347,0,0.0
4623,1486,24,0.1206275720164609,0.006944444444444444,0,0.0
4624,888,25,0.1442721791559001,0.05813953488372093,0,0.0
4625,1390,22,0.0,0.18493150684931506,0,0.4
4627,641,41,0.15039281705948374,0.030303030303030304,0,0.4
4628,525,19,0.0,0.03571428571428571,0,0.2
4631,752,38,0.0,0.15789473684210525,1,0.0
4633,1862,30,0.04054708303074316,0.0392156862745098,0,0.0
4637,4368,23,0.048656499636891795,0.00980392156862745,0,0.0
4638,891,26,0.1819753086419753,0.013333333333333334,0,0.4
4640,4597,5,0.21777435634248568,0.12702078521939955,0,0.2
4641,640,31,0.43593593593593594,0.13513513513513514,0,0.0
4648,787,27,0.13597158802638254,0.0136986301369863,0,0.2
4650,1137,13,0.0,0.012048192771084338,0,0.2
4651,1914,35,0.18284600389863545,0.05263157894736842,0,0.2
4654,8242,7,0.15457733480989294,0.009966777408637873,0,0.2
4656,1690,21,0.2243147101904164,0.005649717514124294,0,0.0
4657,898,24,0.0936408106219427,0.09433962264150944,0,0.2
4662,797,38,0.0,0.0,0,0.0
4663,3164,25,0.11559696342305037,0.055900621118012424,0,0.0
4666,153,21,0.2255892255892256,0.09090909090909091,0,0.0
4671,1384,22,0.13159371492704827,0.05303030303030303,0,0.0
4673,1932,20,0.3071140447378071,0.06435643564356436,0,0.0
4676,101,17,0.0,0.0,0,0.2
4689,2173,5,0.360782768584187,0.04609929078014184,0,0.0
4698,740,22,0.1731266149870801,0.06976744186046512,0,0.0
4699,2608,17,0.33631800298466963,0.03296703296703297,0,0.0
4700,434,32,0.3101851851851852,0.025,0,0.0
4702,1612,17,0.0821078431372549,0.04411764705882353,0,0.0
4704,1474,31,0.02757201646090535,0.08148148148148149,0,0.0
4705,2637,17,0.03038548752834467,0.16326530612244897,0,0.0
4719,1253,13,0.16218833212297265,0.1568627450980392,0,0.0
4721,1094,24,0.231914157147802,0.028037383177570093,0,0.0
4722,441,15,0.10789049919484701,0.13043478260869565,0,0.0
4724,4273,37,0.15626457691948875,0.017632241813602016,0,0.0
4730,2208,18,0.05717699266086363,0.1152073732718894,0,0.2
4738,3601,25,0.25466277733580833,0.007159904534606206,0,0.0
4740,4826,51,0.09622071050642479,0.0653061224489796,0,0.0
4742,2266,25,0.05148301828799754,0.029045643153526972,0,0.2
4745,1029,30,0.0,0.013513513513513514,0,0.0
4748,1258,21,0.22905982905982908,0.0,0,0.2
4753,2779,32,0.10339506172839506,0.041666666666666664,0,0.2
4754,549,26,0.0,0.0,0,0.0
4756,1463,30,0.07298474945533769,0.08088235294117647,0,0.2
4757,329,17,0.14596949891067537,0.23529411764705882,0,0.2
4758,890,22,0.033086419753086425,0.08,0,0.0
4759,1287,38,0.0,0.1791044776119403,0,0.4
4761,670,22,0.26587301587301587,0.07142857142857142,0,0.2
4768,1446,22,0.1872816212438854,0.08176100628930817,0,0.0
4773,360,28,0.12407407407407409,0.15,0,0.0
4776,2707,16,0.1853054353054353,0.045454545454545456,0,0.0
4778,996,19,0.07298474945533769,0.014705882352941176,0,0.0
4784,1009,17,0.12924382716049385,0.041666666666666664,0,0.4
4796,603,36,0.12407407407407409,0.05,0,0.0
4805,101,17,0.0,0.0,0,0.2
4813,755,30,0.0,0.05555555555555555,1,0.6
4815,2370,37,0.011078042328042327,0.13392857142857142,0,0.0
4820,746,26,0.13060428849902533,0.10526315789473684,0,0.2
4827,2271,28,0.025984099282528605,0.07853403141361257,0,0.0
4830,3530,30,0.11995076647644623,0.015105740181268883,0,0.0
4831,125,19,0.0,0.0,0,0.0
4833,4,21,,,0,0.4
4837,2355,26,0.025714834004989445,0.05181347150259067,0,0.2
4839,3532,15,0.17724867724867724,0.062111801242236024,0,0.0
4841,2712,14,0.029541446208112873,0.023809523809523808,0,0.0
4844,131,18,0.0,0.16666666666666666,0,0.0
4848,1128,25,0.02639873916469661,0.05319148936170213,0,0.0
4849,361,21,0.0,0.2413793103448276,0,0.0
4856,2748,38,0.3240150979004482,0.006369426751592357,0,0.0
4864,1680,25,0.1580561453172918,0.07006369426751592,0,0.2
4878,427,16,0.11541774332472007,0.0,0,0.2
4880,2326,27,0.11930199430199431,0.019230769230769232,0,0.2
4882,907,13,0.03649237472766884,0.23529411764705882,0,0.2
4885,1154,19,0.04135802469135803,0.058333333333333334,0,0.0
4891,1482,21,0.16139716952725083,0.032520325203252036,0,0.0
4892,913,20,0.07596371882086167,0.22448979591836735,0,0.0
4893,2178,40,0.5761953904368765,0.05263157894736842,0,0.0
4895,651,33,0.14596949891067537,0.0784313725490196,0,0.4
4902,307,30,0.16009557945041816,0.25806451612903225,0,0.2
4903,883,18,0.20435729847494552,0.058823529411764705,0,0.2
4906,756,18,0.0,0.0273972602739726,0,0.0
4908,2358,29,0.06838728492271799,0.0,0,0.0
4911,2059,18,0.085991932526586,0.019801980198019802,0,0.2
4913,3194,18,0.17599159443131077,0.12411347517730496,0,0.0
4918,291,22,0.17724867724867724,0.0,0,0.0
4922,1054,12,0.30733944954128445,0.01834862385321101,0,0.2
4923,5163,32,0.1928349617511172,0.032719836400818,0,0.2
4929,2326,16,0.09233419465977605,0.16279069767441862,0,0.0
4930,2401,13,0.04484605087014725,0.060240963855421686,0,0.0
4931,995,10,0.022156084656084655,0.07142857142857142,0,0.2
4941,5845,34,0.0,0.007159904534606206,0,0.2
4942,1484,21,0.08109416606148633,0.06535947712418301,0,0.0
4943,629,29,0.14596949891067537,0.11764705882352941,0,0.0
4949,1339,26,0.1948270584634221,0.19008264462809918,0,0.0
4950,1273,29,0.23410202655485676,0.19811320754716982,0,0.0
4955,260,30,0.0,0.0,0,0.0
4956,498,14,0.0,0.023255813953488372,0,0.0
4958,1915,20,0.20571867203991556,0.0,0,0.0
4959,3119,39,0.03127917833800187,0.025210084033613446,0,0.2
4960,2798,32,0.02290598290598291,0.009230769230769232,0,0.2
4973,1014,19,0.0695742471443406,0.12149532710280374,0,0.2
4975,1008,27,0.059082892416225746,0.16666666666666666,0,0.2
4976,3370,14,0.1979905437352246,0.0425531914893617,0,0.2
4982,17174,27,0.0783446452629706,0.0013726835964310226,0,0.0
4984,229,22,0.0,0.09090909090909091,0,0.0
4988,818,36,0.04135802469135803,0.016666666666666666,1,0.4
4990,218,22,0.0,0.2,0,0.0
4993,1193,27,0.2540099154272383,0.007874015748031496,0,0.0
4996,922,30,0.13060428849902533,0.02631578947368421,0,0.0
5002,1638,28,0.17255334805003678,0.026490066225165563,0,0.0
5004,1981,16,0.12407407407407409,0.016666666666666666,0,0.4
5006,2244,37,0.07859896095190212,0.013574660633484163,0,0.0
5010,3496,22,0.01550925925925926,0.103125,0,0.4
5013,125,12,0.0,0.14285714285714285,0,0.2
5015,2214,15,0.0963132081853543,0.0,0,0.0
5017,1752,26,0.3167848699763593,0.026595744680851064,0,0.2
5023,1689,35,0.26120857699805067,0.0,0,0.0
5026,361,19,0.20120120120120122,0.13513513513513514,0,0.2
5027,2520,27,0.05348020434227331,0.07327586206896551,0,0.2
5028,5874,31,0.19754810676598386,0.019553072625698324,0,0.0
5032,1842,11,0.2523540489642185,0.07344632768361582,0,0.0
5033,145,32,0.27572016460905346,0.0,0,0.4
5035,778,5,0.0,0.06779661016949153,0,0.0
5044,1211,23,0.17232510288065844,0.08333333333333333,0,0.0
5046,843,4,0.16009557945041816,0.0,0,0.0
5047,2477,19,0.059939166219359456,0.028985507246376812,0,0.0
5049,15203,30,0.0015765447785778155,0.0,0,0.0
5050,2356,26,0.22355689022355688,0.06756756756756757,0,0.0
5052,510,12,0.09305555555555556,0.225,0,0.0
5055,1849,34,0.21815221815221816,0.11538461538461539,0,0.0
5060,1773,16,0.1167755991285403,0.1,0,0.4
5062,4167,30,0.02348405187521907,0.0031545741324921135,0,0.0
5064,6870,28,0.03617319943850556,0.08454810495626822,0,0.2
5070,758,29,0.195906432748538,0.18421052631578946,0,0.2
5071,1640,26,0.21183378500451672,0.012195121951219513,0,0.0
5075,279,27,0.0,0.23809523809523808,0,0.2
5076,1986,30,0.05090218423551757,0.2358974358974359,0,0.2
5078,1593,18,0.041016222834404654,0.03305785123966942,0,0.0
5087,1226,24,0.391812865497076,0.06766917293233082,1,0.4
5090,118,22,0.0,0.1111111111111111,0,0.2
5091,2303,21,0.12750695359391012,0.02766798418972332,0,0.0
5097,852,23,0.08862433862433862,0.05952380952380952,0,0.0
5100,535,28,0.04431216931216931,0.07142857142857142,0,0.4
5101,6336,25,0.12744768938122414,0.08006042296072508,0,0.2
5108,1787,16,0.24418833727344366,0.015957446808510637,0,0.2
5109,801,21,0.030635573845450386,0.06172839506172839,0,0.2
5111,3302,58,0.04913824715804914,0.0891089108910891,0,0.2
5117,4462,40,0.13659531090723753,0.022935779816513763,0,0.0
5122,860,27,0.0,0.0,0,0.6
5123,3303,33,0.2021947873799726,0.003703703703703704,0,0.0
5127,926,28,0.0,0.047619047619047616,0,0.2
5128,386,21,0.0775462962962963,0.0625,0,0.2
5133,791,21,0.03817663817663818,0.07692307692307693,0,0.0
5134,2356,26,0.22355689022355688,0.06756756756756757,0,0.0
5136,4657,25,0.03076216712580349,0.35537190082644626,0,0.0
5140,1207,26,0.06127114769090077,0.006172839506172839,0,0.2
5146,674,22,0.0,0.15517241379310345,0,0.0
5148,217,26,0.0,0.25,0,0.0
5149,1410,21,0.08862433862433862,0.007142857142857143,0,0.0
5154,3666,26,0.11887336438234643,0.05089820359281437,0,0.0
5156,750,19,0.0,0.2,0,0.0
5161,1466,32,0.01894260672886627,0.007633587786259542,0,0.0
5163,1725,14,0.2771197593532619,0.015228426395939087,0,0.2
5164,781,23,0.04068002428658166,0.18032786885245902,0,0.0
5174,255,30,0.08271604938271605,0.13333333333333333,0,0.0
5176,889,30,0.02852277564921243,0.09195402298850575,0,0.4
5178,180,21,0.3101851851851852,0.3125,0,0.0
5181,1384,27,0.08631239935587762,0.0782608695652174,0,0.0
5182,614,29,0.0,0.109375,0,0.0
5184,1383,18,0.02612085769980507,0.08421052631578947,0,0.0
5187,2690,23,0.19336219336219335,0.10822510822510822,0,0.0
5191,786,21,0.1908831908831909,0.038461538461538464,0,0.2
5193,698,25,0.14814814814814814,0.0,0,0.2
5194,839,29,0.10339506172839506,0.0,0,0.0
5195,2181,23,0.32812978267523724,0.004132231404958678,0,0.0
5200,759,30,0.28632478632478636,0.019230769230769232,0,0.2
5205,3695,23,0.06186518928901201,0.00554016620498615,0,0.2
5210,90,19,0.0,0.0,0,0.2
5214,113,21,0.0,0.1,0,0.2
5224,791,28,0.078777189888301,0.047619047619047616,0,0.6
5228,4183,23,0.28900788338539346,0.008032128514056224,0,0.0
5229,2373,23,0.15255009107468123,0.012295081967213115,0,0.2
5239,5442,18,0.05715504371934314,0.16314779270633398,0,0.0
5242,1866,15,0.09000191901746306,0.0,0,0.0
5244,5430,27,0.07789403753529314,0.03139013452914798,0,0.0
5245,4090,62,0.17768632830361225,0.022222222222222223,0,0.2
5249,2918,22,0.13735137351373514,0.0,0,0.2
5257,117,20,0.0,0.1111111111111111,1,0.4
5259,848,11,0.0,0.07142857142857142,0,0.2
5261,134,28,0.0,0.0,0,0.2
5264,5384,24,0.18341384863123994,0.014492753623188406,0,0.0
5265,773,22,0.18846694796061886,0.0,0,0.0
5266,441,19,0.07089947089947089,0.2571428571428571,0,0.4
5269,1330,25,0.24638823220383504,0.11347517730496454,0,0.8
5270,646,32,0.2877079978529254,0.057971014492753624,0,0.0
5271,520,26,0.28632478632478636,0.057692307692307696,0,0.2
5277,2214,15,0.0963132081853543,0.0,0,0.0
5278,4826,51,0.09622071050642479,0.0653061224489796,0,0.0
5281,731,12,0.03817663817663818,0.015384615384615385,0,0.0
5282,2744,30,0.16113516113516113,0.05194805194805195,0,0.2
5283,488,16,0.0,0.0,0,0.0
5287,604,31,0.26318742985409654,0.0,0,0.0
5293,1075,33,0.05279747832939322,0.05319148936170213,0,0.0
5294,4078,43,0.08338311429709279,0.002688172043010753,0,0.2
5295,644,28,0.10634920634920635,0.02857142857142857,0,0.0
5296,2988,18,0.12455312455312455,0.011583011583011582,0,0.0
5297,12219,11,0.3081034054188417,0.0007457121551081282,0,0.0
5300,2188,35,0.20883755042170885,0.0891089108910891,0,0.0
5303,412,24,0.24814814814814817,0.05,0,0.0
5306,6586,25,0.1294685990338164,0.07681159420289856,0,0.2
5312,2348,34,0.16183574879227053,0.013043478260869565,0,0.0
5314,463,30,0.15839243498817965,0.02127659574468085,0,0.2
5326,1042,24,0.0737073707370737,0.04950495049504951,0,0.0
5328,2422,14,0.1845204178537512,0.08717948717948718,0,0.4
5331,778,5,0.0,0.06779661016949153,0,0.0
5334,779,26,0.024814814814814814,0.4,0,0.0
5344,2300,23,0.026972624798711754,0.010869565217391304,0,0.0
5348,889,29,0.0,0.045454545454545456,1,0.8
5350,1575,14,0.035198318886262146,0.07801418439716312,0,0.0
5351,1882,18,0.0,0.05319148936170213,0,0.0
5352,489,35,0.09544159544159544,0.1346153846153846,0,0.2
5353,900,22,0.11409110259684972,0.011494252873563218,0,0.2
5356,2306,7,0.04315619967793881,0.10869565217391304,0,0.2
5358,7920,19,0.12367079972713775,0.06717226435536294,0,0.2
5364,532,12,0.0,0.10714285714285714,0,0.2
5366,2351,9,0.18129545070184339,0.0228310502283105,0,0.0
5368,140,35,0.0,0.0,0,0.0
